拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2020斥 07 岿 ~ 2020斥 12岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
202010,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,390 ","240,763,448 ","24,411,933,325 ",101.4 
202010,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"11,933 ","4,408,816 ","244,683,167 ",55.5 
202010,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"47,683 ","6,858,468 ","750,175,278 ",109.4 
202010,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"5,816 ","3,034,695 ","193,207,802 ",63.7 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),林琶侩,"386,881 ","171,227,429 ","17,423,737,943 ",101.8 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),老馆侩,"93,593 ","212,919,512 ","27,334,757,578 ",128.4 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),背腊侩,629 ,"20,331,859 ","2,107,715,671 ",103.7 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,397 ","255,889,219 ","30,525,578,516 ",119.3 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"16,405 ","7,426,829 ","340,226,244 ",45.8 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"47,665 ","7,405,281 ","792,039,532 ",107.0 
202011,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"5,776 ","6,234,958 ","412,312,920 ",66.1 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),林琶侩,"386,593 ","180,295,867 ","19,036,531,004 ",105.6 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),老馆侩,"93,814 ","239,209,453 ","32,967,411,169 ",137.8 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),背腊侩,631 ,"27,418,215 ","2,818,336,623 ",102.8 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,401 ","262,092,813 ","32,658,936,548 ",124.6 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"12,019 ","7,972,719 ","394,233,678 ",49.4 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"47,829 ","7,539,488 ","799,307,005 ",106.0 
202012,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"5,741 ","10,086,869 ","760,867,723 ",75.4 
钦拌,钦拌,钦拌,钦拌,"3,322,870","4,380,791,822","518,931,484,801",118.5
,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
202007,堡林堡开矫,堡魂备,啊肺殿,"12,602 ","1,905,185 ","229,105,419 ",120.3 
202007,堡林堡开矫,堡魂备,背腊侩,166 ,"4,097,452 ","502,134,261 ",122.5 
202007,堡林堡开矫,堡魂备,丑荤侩,"6,001 ","2,340,966 ","125,856,716 ",53.8 
202007,堡林堡开矫,堡魂备,魂诀侩,"3,184 ","164,209,885 ","21,733,116,402 ",132.3 
202007,堡林堡开矫,堡魂备,缴 具,"1,383 ","727,774 ","52,676,719 ",72.4 
202007,堡林堡开矫,堡魂备,老馆侩,"23,315 ","64,882,502 ","9,449,940,463 ",145.6 
202007,堡林堡开矫,堡魂备,林琶侩,"85,790 ","49,161,169 ","4,908,962,426 ",99.9 
202007,堡林堡开矫,堡魂备,钦拌,"132,441 ","287,324,933 ","37,001,792,406 ",128.8 
202007,堡林堡开矫,巢备,啊肺殿,"8,545 ","884,389 ","106,083,036 ",120 
202007,堡林堡开矫,巢备,背腊侩,101 ,"2,265,545 ","286,394,355 ",126.4 
202007,堡林堡开矫,巢备,丑荤侩,"2,358 ","552,634 ","31,223,646 ",56.5 
202007,堡林堡开矫,巢备,魂诀侩,468 ,"2,791,355 ","414,151,520 ",148.4 
202007,堡林堡开矫,巢备,缴 具,"1,123 ","288,263 ","16,276,136 ",56.5 
202007,堡林堡开矫,巢备,老馆侩,"11,489 ","25,073,924 ","3,789,596,069 ",151.1 
202007,堡林堡开矫,巢备,林琶侩,"56,784 ","25,673,086 ","2,491,309,130 ",97 
202007,堡林堡开矫,巢备,钦拌,"80,868 ","57,529,196 ","7,135,033,892 ",124 
202007,堡林堡开矫,悼备,啊肺殿,"5,404 ","748,355 ","84,192,091 ",112.5 
202007,堡林堡开矫,悼备,背腊侩,57 ,"3,051,872 ","301,410,168 ",98.8 
202007,堡林堡开矫,悼备,丑荤侩,340 ,"80,930 ","4,424,287 ",54.7 
202007,堡林堡开矫,悼备,魂诀侩,440 ,"2,571,920 ","362,923,188 ",141.1 
202007,堡林堡开矫,悼备,缴 具,970 ,"518,666 ","31,119,455 ",60 
202007,堡林堡开矫,悼备,老馆侩,"11,684 ","30,635,433 ","4,605,609,879 ",150.3 
202007,堡林堡开矫,悼备,林琶侩,"42,098 ","13,519,172 ","1,300,429,285 ",96.2 
202007,堡林堡开矫,悼备,钦拌,"60,993 ","51,126,348 ","6,690,108,353 ",130.9 
202007,堡林堡开矫,合备,啊肺殿,"12,462 ","1,324,041 ","160,472,162 ",121.2 
202007,堡林堡开矫,合备,背腊侩,196 ,"11,347,332 ","1,268,193,418 ",111.8 
202007,堡林堡开矫,合备,丑荤侩,"2,049 ","1,327,216 ","68,378,267 ",51.5 
202007,堡林堡开矫,合备,魂诀侩,"1,602 ","66,818,100 ","8,204,249,120 ",122.8 
202007,堡林堡开矫,合备,缴 具,"1,610 ","899,319 ","66,888,311 ",74.4 
202007,堡林堡开矫,合备,老馆侩,"27,498 ","60,126,596 ","8,916,078,730 ",148.3 
202007,堡林堡开矫,合备,林琶侩,"126,666 ","51,841,851 ","4,779,787,634 ",92.2 
202007,堡林堡开矫,合备,钦拌,"172,083 ","193,684,455 ","23,464,047,642 ",121.1 
202007,堡林堡开矫,辑备,啊肺殿,"8,555 ","830,295 ","105,126,168 ",126.6 
202007,堡林堡开矫,辑备,背腊侩,108 ,"1,693,170 ","203,268,196 ",120.1 
202007,堡林堡开矫,辑备,丑荤侩,"1,071 ","551,581 ","24,855,374 ",45.1 
202007,堡林堡开矫,辑备,魂诀侩,682 ,"26,774,881 ","3,524,089,845 ",131.6 
202007,堡林堡开矫,辑备,缴 具,819 ,"1,065,024 ","78,752,162 ",73.9 
202007,堡林堡开矫,辑备,老馆侩,"19,496 ","66,159,620 ","9,683,038,014 ",146.4 
202007,堡林堡开矫,辑备,林琶侩,"76,159 ","36,998,036 ","3,673,798,345 ",99.3 
202007,堡林堡开矫,辑备,钦拌,"106,890 ","134,072,607 ","17,292,928,104 ",129 
202008,堡林堡开矫,堡魂备,啊肺殿,"12,661 ","1,957,760 ","230,807,039 ",117.9 
202008,堡林堡开矫,堡魂备,背腊侩,166 ,"3,738,990 ","397,202,970 ",106.2 
202008,堡林堡开矫,堡魂备,丑荤侩,"6,015 ","3,148,286 ","158,988,806 ",50.5 
202008,堡林堡开矫,堡魂备,魂诀侩,"3,193 ","155,366,618 ","20,414,534,581 ",131.4 
202008,堡林堡开矫,堡魂备,缴 具,"1,369 ","797,908 ","57,648,046 ",72.2 
202008,堡林堡开矫,堡魂备,老馆侩,"23,358 ","71,329,017 ","10,090,817,079 ",141.5 
202008,堡林堡开矫,堡魂备,林琶侩,"85,751 ","58,794,018 ","5,756,542,214 ",97.9 
202008,堡林堡开矫,堡魂备,钦拌,"132,513 ","295,132,597 ","37,106,540,735 ",125.7 
202008,堡林堡开矫,巢备,啊肺殿,"8,567 ","949,981 ","110,355,186 ",116.2 
202008,堡林堡开矫,巢备,背腊侩,101 ,"2,177,080 ","281,358,365 ",129.2 
202008,堡林堡开矫,巢备,丑荤侩,"2,363 ","781,974 ","40,557,742 ",51.9 
202008,堡林堡开矫,巢备,魂诀侩,471 ,"2,980,769 ","429,556,001 ",144.1 
202008,堡林堡开矫,巢备,缴 具,"1,121 ","279,610 ","15,909,399 ",56.9 
202008,堡林堡开矫,巢备,老馆侩,"11,570 ","29,283,589 ","4,235,992,865 ",144.7 
202008,堡林堡开矫,巢备,林琶侩,"56,685 ","32,335,401 ","3,367,135,021 ",104.1 
202008,堡林堡开矫,巢备,钦拌,"80,878 ","68,788,404 ","8,480,864,579 ",123.3 
202008,堡林堡开矫,悼备,啊肺殿,"5,417 ","756,887 ","83,597,409 ",110.4 
202008,堡林堡开矫,悼备,背腊侩,57 ,"2,953,626 ","279,112,668 ",94.5 
202008,堡林堡开矫,悼备,丑荤侩,341 ,"92,247 ","4,920,061 ",53.3 
202008,堡林堡开矫,悼备,魂诀侩,441 ,"2,842,724 ","385,074,466 ",135.5 
202008,堡林堡开矫,悼备,缴 具,964 ,"578,937 ","41,481,289 ",71.7 
202008,堡林堡开矫,悼备,老馆侩,"11,644 ","34,044,106 ","4,936,516,948 ",145 
202008,堡林堡开矫,悼备,林琶侩,"42,127 ","16,470,421 ","1,761,167,362 ",106.9 
202008,堡林堡开矫,悼备,钦拌,"60,991 ","57,738,948 ","7,491,870,203 ",129.8 
202008,堡林堡开矫,合备,啊肺殿,"12,467 ","1,400,317 ","163,416,784 ",116.7 
202008,堡林堡开矫,合备,背腊侩,196 ,"12,326,384 ","1,218,786,296 ",98.9 
202008,堡林堡开矫,合备,丑荤侩,"2,058 ","1,708,358 ","83,909,846 ",49.1 
202008,堡林堡开矫,合备,魂诀侩,"1,603 ","67,495,764 ","8,087,222,532 ",119.8 
202008,堡林堡开矫,合备,缴 具,"1,604 ","1,013,489 ","73,878,370 ",72.9 
202008,堡林堡开矫,合备,老馆侩,"27,471 ","68,467,496 ","9,799,456,778 ",143.1 
202008,堡林堡开矫,合备,林琶侩,"126,581 ","65,692,721 ","6,677,470,662 ",101.6 
202008,堡林堡开矫,合备,钦拌,"171,980 ","218,104,529 ","26,104,141,268 ",119.7 
202008,堡林堡开矫,辑备,啊肺殿,"8,553 ","875,315 ","107,353,059 ",122.6 
202008,堡林堡开矫,辑备,背腊侩,108 ,"1,472,185 ","186,352,693 ",126.6 
202008,堡林堡开矫,辑备,丑荤侩,"1,082 ","463,239 ","23,612,532 ",51 
202008,堡林堡开矫,辑备,魂诀侩,683 ,"26,828,085 ","3,409,966,572 ",127.1 
202008,堡林堡开矫,辑备,缴 具,813 ,"1,249,120 ","93,653,036 ",75 
202008,堡林堡开矫,辑备,老馆侩,"19,517 ","71,661,327 ","10,217,788,294 ",142.6 
202008,堡林堡开矫,辑备,林琶侩,"76,159 ","43,615,802 ","4,235,166,820 ",97.1 
202008,堡林堡开矫,辑备,钦拌,"106,915 ","146,165,073 ","18,273,893,006 ",125 
202009,堡林堡开矫,堡魂备,啊肺殿,"12,700 ","2,075,331 ","238,589,960 ",115 
202009,堡林堡开矫,堡魂备,背腊侩,168 ,"4,113,031 ","508,741,321 ",123.7 
202009,堡林堡开矫,堡魂备,丑荤侩,"6,033 ","3,163,962 ","162,210,427 ",51.3 
202009,堡林堡开矫,堡魂备,魂诀侩,"3,199 ","168,773,840 ","18,361,940,736 ",108.8 
202009,堡林堡开矫,堡魂备,缴 具,"1,362 ","476,027 ","33,671,963 ",70.7 
202009,堡林堡开矫,堡魂备,老馆侩,"23,459 ","71,485,272 ","9,099,552,219 ",127.3 
202009,堡林堡开矫,堡魂备,林琶侩,"85,689 ","70,699,333 ","8,531,744,755 ",120.7 
202009,堡林堡开矫,堡魂备,钦拌,"132,610 ","320,786,796 ","36,936,451,381 ",115.1 
202009,堡林堡开矫,巢备,啊肺殿,"8,585 ","990,607 ","112,419,379 ",113.5 
202009,堡林堡开矫,巢备,背腊侩,101 ,"2,411,347 ","218,062,818 ",90.4 
202009,堡林堡开矫,巢备,丑荤侩,"2,371 ","627,617 ","35,690,078 ",56.9 
202009,堡林堡开矫,巢备,魂诀侩,475 ,"3,143,569 ","408,187,286 ",129.8 
202009,堡林堡开矫,巢备,缴 具,"1,120 ","276,625 ","16,141,201 ",58.4 
202009,堡林堡开矫,巢备,老馆侩,"11,577 ","26,844,785 ","3,383,038,872 ",126 
202009,堡林堡开矫,巢备,林琶侩,"56,676 ","33,269,529 ","3,911,004,494 ",117.6 
202009,堡林堡开矫,巢备,钦拌,"80,905 ","67,564,079 ","8,084,544,128 ",119.7 
202009,堡林堡开矫,悼备,啊肺殿,"5,417 ","785,473 ","84,881,950 ",108.1 
202009,堡林堡开矫,悼备,背腊侩,57 ,"3,105,806 ","281,095,343 ",90.5 
202009,堡林堡开矫,悼备,丑荤侩,344 ,"133,604 ","6,617,974 ",49.5 
202009,堡林堡开矫,悼备,魂诀侩,443 ,"2,725,157 ","318,445,525 ",116.9 
202009,堡林堡开矫,悼备,缴 具,963 ,"411,614 ","23,703,555 ",57.6 
202009,堡林堡开矫,悼备,老馆侩,"11,620 ","32,460,220 ","4,124,854,016 ",127.1 
202009,堡林堡开矫,悼备,林琶侩,"42,136 ","15,941,189 ","1,790,445,420 ",112.3 
202009,堡林堡开矫,悼备,钦拌,"60,980 ","55,563,063 ","6,630,043,783 ",119.3 
202009,堡林堡开矫,合备,啊肺殿,"12,327 ","1,490,550 ","169,355,969 ",113.6 
202009,堡林堡开矫,合备,背腊侩,195 ,"10,879,018 ","1,026,438,494 ",94.4 
202009,堡林堡开矫,合备,丑荤侩,"2,063 ","1,430,642 ","73,068,678 ",51.1 
202009,堡林堡开矫,合备,魂诀侩,"1,605 ","65,046,016 ","6,454,642,398 ",99.2 
202009,堡林堡开矫,合备,缴 具,"1,593 ","766,897 ","58,292,463 ",76 
202009,堡林堡开矫,合备,老馆侩,"27,455 ","66,101,736 ","8,373,420,846 ",126.7 
202009,堡林堡开矫,合备,林琶侩,"126,517 ","65,494,089 ","7,326,244,471 ",111.9 
202009,堡林堡开矫,合备,钦拌,"171,755 ","211,208,948 ","23,481,463,319 ",111.2 
202009,堡林堡开矫,辑备,啊肺殿,"8,555 ","891,691 ","106,992,282 ",120 
202009,堡林堡开矫,辑备,背腊侩,108 ,"1,696,002 ","147,481,972 ",87 
202009,堡林堡开矫,辑备,丑荤侩,"1,080 ","537,114 ","27,092,868 ",50.4 
202009,堡林堡开矫,辑备,魂诀侩,682 ,"26,620,546 ","2,706,746,058 ",101.7 
202009,堡林堡开矫,辑备,缴 具,809 ,"1,030,484 ","78,851,225 ",76.5 
202009,堡林堡开矫,辑备,老馆侩,"19,519 ","72,082,599 ","9,324,370,333 ",129.4 
202009,堡林堡开矫,辑备,林琶侩,"76,158 ","52,384,344 ","6,194,657,305 ",118.3 
202009,堡林堡开矫,辑备,钦拌,"106,911 ","155,242,780 ","18,586,192,043 ",119.7 
202010,堡林堡开矫,堡魂备,啊肺殿,"12,718 ","2,284,811 ","253,080,951 ",110.8 
202010,堡林堡开矫,堡魂备,背腊侩,168 ,"2,915,080 ","299,270,258 ",102.7 
202010,堡林堡开矫,堡魂备,丑荤侩,"6,062 ","2,299,259 ","127,476,640 ",55.4 
202010,堡林堡开矫,堡魂备,魂诀侩,"3,194 ","151,231,826 ","15,667,116,657 ",103.6 
202010,堡林堡开矫,堡魂备,缴 具,"1,355 ","513,920 ","28,371,812 ",55.2 
202010,堡林堡开矫,堡魂备,老馆侩,"23,453 ","54,414,667 ","6,211,659,260 ",114.2 
202010,堡林堡开矫,堡魂备,林琶侩,"85,505 ","46,878,126 ","4,722,498,682 ",100.7 
202010,堡林堡开矫,堡魂备,钦拌,"132,455 ","260,537,689 ","27,309,474,260 ",104.8 
202010,堡林堡开矫,巢备,啊肺殿,"8,595 ","1,091,350 ","118,289,686 ",108.4 
202010,堡林堡开矫,巢备,背腊侩,101 ,"1,571,362 ","159,949,991 ",101.8 
202010,堡林堡开矫,巢备,丑荤侩,"2,376 ","593,230 ","34,495,747 ",58.1 
202010,堡林堡开矫,巢备,魂诀侩,475 ,"2,672,827 ","330,379,878 ",123.6 
202010,堡林堡开矫,巢备,缴 具,"1,113 ","433,530 ","22,801,069 ",52.6 
202010,堡林堡开矫,巢备,老馆侩,"11,554 ","20,827,722 ","2,516,905,327 ",120.8 
202010,堡林堡开矫,巢备,林琶侩,"56,722 ","24,447,166 ","2,529,604,199 ",103.5 
202010,堡林堡开矫,巢备,钦拌,"80,936 ","51,637,187 ","5,712,425,897 ",110.6 
202010,堡林堡开矫,悼备,啊肺殿,"5,467 ","811,371 ","85,044,466 ",104.8 
202010,堡林堡开矫,悼备,背腊侩,57 ,"2,252,400 ","160,541,058 ",71.3 
202010,堡林堡开矫,悼备,丑荤侩,342 ,"84,038 ","4,701,069 ",55.9 
202010,堡林堡开矫,悼备,魂诀侩,442 ,"2,423,097 ","275,951,899 ",113.9 
202010,堡林堡开矫,悼备,缴 具,955 ,"395,168 ","22,356,472 ",56.6 
202010,堡林堡开矫,悼备,老馆侩,"11,570 ","25,033,930 ","2,982,200,935 ",119.1 
202010,堡林堡开矫,悼备,林琶侩,"42,170 ","12,557,903 ","1,264,204,441 ",100.7 
202010,堡林堡开矫,悼备,钦拌,"61,003 ","43,557,907 ","4,795,000,340 ",110.1 
202010,堡林堡开矫,合备,啊肺殿,"12,342 ","1,646,248 ","178,307,860 ",108.3 
202010,堡林堡开矫,合备,背腊侩,194 ,"8,923,946 ","773,739,706 ",86.7 
202010,堡林堡开矫,合备,丑荤侩,"2,070 ","1,082,566 ","57,913,589 ",53.5 
202010,堡林堡开矫,合备,魂诀侩,"1,599 ","59,473,092 ","5,665,123,587 ",95.3 
202010,堡林堡开矫,合备,缴 具,"1,584 ","878,897 ","59,790,573 ",68 
202010,堡林堡开矫,合备,老馆侩,"27,434 ","50,677,303 ","5,980,702,955 ",118 
202010,堡林堡开矫,合备,林琶侩,"126,160 ","47,989,985 ","4,692,388,050 ",97.8 
202010,堡林堡开矫,合备,钦拌,"171,383 ","170,672,037 ","17,407,966,320 ",102 
202010,堡林堡开矫,辑备,啊肺殿,"8,561 ","1,024,688 ","115,452,315 ",112.7 
202010,堡林堡开矫,辑备,背腊侩,107 ,"1,118,364 ","98,152,867 ",87.8 
202010,堡林堡开矫,辑备,丑荤侩,"1,083 ","349,723 ","20,096,122 ",57.5 
202010,堡林堡开矫,辑备,魂诀侩,680 ,"24,962,606 ","2,473,361,304 ",99.1 
202010,堡林堡开矫,辑备,缴 具,809 ,"813,180 ","59,887,876 ",73.6 
202010,堡林堡开矫,辑备,老馆侩,"19,532 ","55,163,178 ","6,327,396,670 ",114.7 
202010,堡林堡开矫,辑备,林琶侩,"76,234 ","34,871,996 ","3,480,363,834 ",99.8 
202010,堡林堡开矫,辑备,钦拌,"107,006 ","118,303,735 ","12,574,710,988 ",106.3 
202011,堡林堡开矫,堡魂备,啊肺殿,"12,755 ","2,532,775 ","274,541,083 ",108.4 
202011,堡林堡开矫,堡魂备,背腊侩,168 ,"3,792,752 ","422,650,816 ",111.4 
202011,堡林堡开矫,堡魂备,丑荤侩,"8,136 ","3,878,472 ","178,630,654 ",46.1 
202011,堡林堡开矫,堡魂备,魂诀侩,"3,203 ","167,580,918 ","19,941,104,751 ",119 
202011,堡林堡开矫,堡魂备,缴 具,"1,351 ","1,178,558 ","71,236,085 ",60.4 
202011,堡林堡开矫,堡魂备,老馆侩,"23,515 ","55,752,640 ","7,011,859,791 ",125.8 
202011,堡林堡开矫,堡魂备,林琶侩,"85,515 ","47,283,725 ","4,770,247,080 ",100.9 
202011,堡林堡开矫,堡魂备,钦拌,"134,643 ","281,999,840 ","32,670,270,260 ",115.9 
202011,堡林堡开矫,巢备,啊肺殿,"8,598 ","1,145,869 ","121,205,478 ",105.8 
202011,堡林堡开矫,巢备,背腊侩,102 ,"2,261,434 ","257,893,557 ",114 
202011,堡林堡开矫,巢备,丑荤侩,"3,511 ","1,167,816 ","50,861,290 ",43.6 
202011,堡林堡开矫,巢备,魂诀侩,473 ,"2,838,250 ","376,575,544 ",132.7 
202011,堡林堡开矫,巢备,缴 具,"1,109 ","1,291,583 ","86,700,153 ",67.1 
202011,堡林堡开矫,巢备,老馆侩,"11,547 ","22,488,762 ","3,028,199,146 ",134.7 
202011,堡林堡开矫,巢备,林琶侩,"56,769 ","25,558,272 ","2,710,422,036 ",106 
202011,堡林堡开矫,巢备,钦拌,"82,109 ","56,751,986 ","6,631,857,204 ",116.9 
202011,堡林堡开矫,悼备,啊肺殿,"5,468 ","855,856 ","87,962,671 ",102.8 
202011,堡林堡开矫,悼备,背腊侩,58 ,"2,632,681 ","211,197,990 ",80.2 
202011,堡林堡开矫,悼备,丑荤侩,369 ,"90,608 ","4,782,681 ",52.8 
202011,堡林堡开矫,悼备,魂诀侩,441 ,"2,465,147 ","327,413,376 ",132.8 
202011,堡林堡开矫,悼备,缴 具,951 ,"759,606 ","48,753,371 ",64.2 
202011,堡林堡开矫,悼备,老馆侩,"11,537 ","25,799,248 ","3,447,633,286 ",133.6 
202011,堡林堡开矫,悼备,林琶侩,"42,200 ","13,149,961 ","1,372,640,529 ",104.4 
202011,堡林堡开矫,悼备,钦拌,"61,024 ","45,753,107 ","5,500,383,904 ",120.2 
202011,堡林堡开矫,合备,啊肺殿,"12,264 ","1,782,019 ","188,672,952 ",105.9 
202011,堡林堡开矫,合备,背腊侩,194 ,"10,200,533 ","1,055,210,049 ",103.4 
202011,堡林堡开矫,合备,丑荤侩,"2,770 ","1,688,100 ","78,635,876 ",46.6 
202011,堡林堡开矫,合备,魂诀侩,"1,600 ","58,860,896 ","6,850,702,782 ",116.4 
202011,堡林堡开矫,合备,缴 具,"1,579 ","1,877,039 ","128,174,001 ",68.3 
202011,堡林堡开矫,合备,老馆侩,"27,463 ","52,717,746 ","6,752,863,374 ",128.1 
202011,堡林堡开矫,合备,林琶侩,"126,046 ","50,127,271 ","5,032,224,680 ",100.4 
202011,堡林堡开矫,合备,钦拌,"171,916 ","177,253,604 ","20,086,483,714 ",113.3 
202011,堡林堡开矫,辑备,啊肺殿,"8,580 ","1,088,762 ","119,657,348 ",109.9 
202011,堡林堡开矫,辑备,背腊侩,107 ,"1,444,459 ","160,763,259 ",111.3 
202011,堡林堡开矫,辑备,丑荤侩,"1,619 ","601,833 ","27,315,743 ",45.4 
202011,堡林堡开矫,辑备,魂诀侩,680 ,"24,144,008 ","3,029,782,063 ",125.5 
202011,堡林堡开矫,辑备,缴 具,786 ,"1,128,172 ","77,449,310 ",68.7 
202011,堡林堡开矫,辑备,老馆侩,"19,531 ","56,161,116 ","7,094,201,981 ",126.3 
202011,堡林堡开矫,辑备,林琶侩,"76,351 ","35,108,200 ","3,538,203,618 ",100.8 
202011,堡林堡开矫,辑备,钦拌,"107,654 ","119,676,550 ","14,047,373,322 ",117.4 
202012,堡林堡开矫,堡魂备,啊肺殿,"12,793 ","2,523,321 ","275,264,035 ",109.1 
202012,堡林堡开矫,堡魂备,背腊侩,169 ,"5,370,046 ","579,421,384 ",107.9 
202012,堡林堡开矫,堡魂备,丑荤侩,"6,131 ","4,527,495 ","220,773,442 ",48.8 
202012,堡林堡开矫,堡魂备,魂诀侩,"3,206 ","172,167,641 ","21,599,666,037 ",125.5 
202012,堡林堡开矫,堡魂备,缴 具,"1,335 ","2,306,752 ","167,121,990 ",72.4 
202012,堡林堡开矫,堡魂备,老馆侩,"23,633 ","61,846,920 ","8,481,019,919 ",137.1 
202012,堡林堡开矫,堡魂备,林琶侩,"85,250 ","49,198,893 ","5,116,429,538 ",104 
202012,堡林堡开矫,堡魂备,钦拌,"132,517 ","297,941,068 ","36,439,696,345 ",122.3 
202012,堡林堡开矫,巢备,啊肺殿,"8,621 ","1,144,465 ","119,362,013 ",104.3 
202012,堡林堡开矫,巢备,背腊侩,104 ,"3,118,279 ","340,977,940 ",109.3 
202012,堡林堡开矫,巢备,丑荤侩,"2,372 ","915,396 ","48,163,132 ",52.6 
202012,堡林堡开矫,巢备,魂诀侩,471 ,"2,948,529 ","425,157,074 ",144.2 
202012,堡林堡开矫,巢备,缴 具,"1,105 ","2,018,172 ","146,133,247 ",72.4 
202012,堡林堡开矫,巢备,老馆侩,"11,567 ","25,890,067 ","3,573,180,329 ",138 
