拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2019斥 01 岿 ~ 2019斥 06岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),林琶侩,"385,827 ","168,139,098 ","17,177,828,707 ",102.2 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),老馆侩,"91,283 ","224,516,979 ","25,444,371,801 ",113.3 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),背腊侩,636 ,"25,029,706 ","2,209,291,473 ",88.3 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,325 ","266,119,683 ","26,859,000,580 ",100.9 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"11,412 ","6,208,722 ","319,198,193 ",51.4 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"46,186 ","6,719,212 ","777,751,454 ",115.8 
201904,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"6,369 ","10,173,311 ","560,899,888 ",55.1 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),林琶侩,"385,781 ","156,999,170 ","15,303,476,763 ",97.5 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),老馆侩,"91,323 ","208,020,235 ","24,289,632,966 ",116.8 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),背腊侩,633 ,"20,028,261 ","1,802,378,382 ",90.0 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,337 ","251,804,704 ","25,707,161,257 ",102.1 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"11,427 ","4,442,076 ","241,895,173 ",54.5 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"46,316 ","6,153,896 ","734,401,169 ",119.3 
201905,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"6,311 ","5,653,578 ","333,299,063 ",59.0 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),林琶侩,"385,637 ","158,253,672 ","15,502,713,198 ",98.0 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),老馆侩,"91,518 ","226,873,737 ","29,545,748,238 ",130.2 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),背腊侩,635 ,"21,468,209 ","2,318,493,869 ",108.0 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),魂诀侩,"6,331 ","252,920,286 ","30,949,303,467 ",122.4 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),丑荤侩,"11,419 ","4,658,820 ","242,558,123 ",52.1 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),啊肺殿,"46,434 ","5,935,383 ","725,654,160 ",122.3 
201906,堡林堡开矫,傈眉(矫 / 焙 / 备),缴 具,"6,276 ","3,872,535 ","255,328,097 ",65.9 
钦拌,钦拌,钦拌,钦拌,"3,289,262","4,259,871,576","482,881,434,572",113.4
,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201901,堡林堡开矫,堡魂备,啊肺殿,"11,891 ","2,660,449 ","288,886,605 ",108.6 
201901,堡林堡开矫,堡魂备,背腊侩,164 ,"6,741,847 ","699,917,616 ",103.8 
201901,堡林堡开矫,堡魂备,丑荤侩,"5,739 ","6,108,046 ","284,320,122 ",46.5 
201901,堡林堡开矫,堡魂备,魂诀侩,"3,083 ","176,730,544 ","22,196,237,782 ",125.6 
201901,堡林堡开矫,堡魂备,缴 具,"1,463 ","3,610,824 ","263,009,079 ",72.8 
201901,堡林堡开矫,堡魂备,老馆侩,"22,092 ","70,389,750 ","9,280,169,103 ",131.8 
201901,堡林堡开矫,堡魂备,林琶侩,"83,325 ","49,335,741 ","5,254,241,263 ",106.5 
201901,堡林堡开矫,堡魂备,钦拌,"127,757 ","315,577,201 ","38,266,781,570 ",121.3 
201901,堡林堡开矫,巢备,啊肺殿,"8,394 ","1,206,303 ","125,456,854 ",104 
201901,堡林堡开矫,巢备,背腊侩,104 ,"3,738,919 ","406,623,499 ",108.8 
201901,堡林堡开矫,巢备,丑荤侩,"2,322 ","1,268,730 ","63,200,434 ",49.8 
201901,堡林堡开矫,巢备,魂诀侩,472 ,"3,674,385 ","486,360,070 ",132.4 
201901,堡林堡开矫,巢备,缴 具,"1,223 ","2,972,558 ","214,438,000 ",72.1 
201901,堡林堡开矫,巢备,老馆侩,"11,095 ","29,032,545 ","3,871,173,577 ",133.3 
201901,堡林堡开矫,巢备,林琶侩,"56,702 ","27,375,503 ","3,082,740,315 ",112.6 
201901,堡林堡开矫,巢备,钦拌,"80,312 ","69,268,943 ","8,249,992,749 ",119.1 
201901,堡林堡开矫,悼备,啊肺殿,"5,271 ","848,202 ","87,803,298 ",103.5 
201901,堡林堡开矫,悼备,背腊侩,58 ,"4,292,302 ","372,044,164 ",86.7 
201901,堡林堡开矫,悼备,丑荤侩,302 ,"113,896 ","5,625,274 ",49.4 
201901,堡林堡开矫,悼备,魂诀侩,436 ,"2,937,203 ","385,573,894 ",131.3 
201901,堡林堡开矫,悼备,缴 具,"1,106 ","2,063,574 ","155,881,029 ",75.5 
201901,堡林堡开矫,悼备,老馆侩,"11,639 ","36,211,775 ","4,796,786,580 ",132.5 
201901,堡林堡开矫,悼备,林琶侩,"42,979 ","12,864,698 ","1,460,094,830 ",113.5 
201901,堡林堡开矫,悼备,钦拌,"61,791 ","59,331,650 ","7,263,809,069 ",122.4 
201901,堡林堡开矫,合备,啊肺殿,"12,065 ","1,934,471 ","210,215,507 ",108.7 
201901,堡林堡开矫,合备,背腊侩,207 ,"18,473,225 ","1,848,663,738 ",100.1 
201901,堡林堡开矫,合备,丑荤侩,"1,906 ","2,427,510 ","114,221,264 ",47.1 
201901,堡林堡开矫,合备,魂诀侩,"1,607 ","61,083,213 ","7,539,681,664 ",123.4 
201901,堡林堡开矫,合备,缴 具,"1,809 ","4,696,724 ","355,286,721 ",75.6 
201901,堡林堡开矫,合备,老馆侩,"27,064 ","68,737,572 ","9,073,329,287 ",132 
201901,堡林堡开矫,合备,林琶侩,"126,511 ","54,087,757 ","5,778,649,591 ",106.8 
201901,堡林堡开矫,合备,钦拌,"171,169 ","211,440,472 ","24,920,047,772 ",117.9 
201901,堡林堡开矫,辑备,啊肺殿,"8,209 ","1,342,289 ","144,025,869 ",107.3 
201901,堡林堡开矫,辑备,背腊侩,113 ,"2,627,317 ","279,496,592 ",106.4 
201901,堡林堡开矫,辑备,丑荤侩,"1,016 ","714,670 ","34,923,554 ",48.9 
201901,堡林堡开矫,辑备,魂诀侩,701 ,"26,792,049 ","3,390,451,088 ",126.5 
201901,堡林堡开矫,辑备,缴 具,893 ,"2,308,675 ","176,335,584 ",76.4 
201901,堡林堡开矫,辑备,老馆侩,"19,082 ","73,219,779 ","9,731,866,780 ",132.9 
201901,堡林堡开矫,辑备,林琶侩,"75,160 ","38,850,249 ","4,210,296,161 ",108.4 
201901,堡林堡开矫,辑备,钦拌,"105,174 ","145,855,028 ","17,967,395,628 ",123.2 
201902,堡林堡开矫,堡魂备,啊肺殿,"11,897 ","2,565,664 ","282,966,655 ",110.3 
201902,堡林堡开矫,堡魂备,背腊侩,164 ,"4,656,063 ","528,680,675 ",113.5 
201902,堡林堡开矫,堡魂备,丑荤侩,"5,745 ","5,907,547 ","275,706,260 ",46.7 
201902,堡林堡开矫,堡魂备,魂诀侩,"3,087 ","153,216,420 ","19,678,373,697 ",128.4 
201902,堡林堡开矫,堡魂备,缴 具,"1,451 ","3,479,724 ","252,797,924 ",72.6 
201902,堡林堡开矫,堡魂备,老馆侩,"22,173 ","67,558,429 ","8,909,344,280 ",131.9 
201902,堡林堡开矫,堡魂备,林琶侩,"83,459 ","49,297,564 ","5,271,688,832 ",106.9 
201902,堡林堡开矫,堡魂备,钦拌,"127,976 ","286,681,411 ","35,199,558,323 ",122.8 
201902,堡林堡开矫,巢备,啊肺殿,"8,455 ","1,194,030 ","129,208,877 ",108.2 
201902,堡林堡开矫,巢备,背腊侩,104 ,"2,776,292 ","324,412,673 ",116.9 
201902,堡林堡开矫,巢备,丑荤侩,"2,306 ","1,251,277 ","62,241,900 ",49.7 
201902,堡林堡开矫,巢备,魂诀侩,475 ,"3,260,154 ","440,350,230 ",135.1 
201902,堡林堡开矫,巢备,缴 具,"1,219 ","2,929,835 ","211,373,450 ",72.1 
201902,堡林堡开矫,巢备,老馆侩,"11,125 ","27,590,513 ","3,688,339,488 ",133.7 
201902,堡林堡开矫,巢备,林琶侩,"56,677 ","27,350,383 ","3,083,950,753 ",112.8 
201902,堡林堡开矫,巢备,钦拌,"80,361 ","66,352,484 ","7,939,877,371 ",119.7 
201902,堡林堡开矫,悼备,啊肺殿,"5,276 ","823,545 ","88,440,749 ",107.4 
201902,堡林堡开矫,悼备,背腊侩,58 ,"3,530,102 ","304,165,788 ",86.2 
201902,堡林堡开矫,悼备,丑荤侩,303 ,"109,437 ","5,376,904 ",49.1 
201902,堡林堡开矫,悼备,魂诀侩,438 ,"2,675,745 ","355,009,579 ",132.7 
201902,堡林堡开矫,悼备,缴 具,"1,097 ","2,006,882 ","151,093,661 ",75.3 
201902,堡林堡开矫,悼备,老馆侩,"11,584 ","33,178,254 ","4,435,873,820 ",133.7 
201902,堡林堡开矫,悼备,林琶侩,"43,032 ","12,727,329 ","1,447,688,596 ",113.7 
201902,堡林堡开矫,悼备,钦拌,"61,788 ","55,051,294 ","6,787,649,097 ",123.3 
201902,堡林堡开矫,合备,啊肺殿,"12,114 ","1,840,033 ","207,092,105 ",112.5 
201902,堡林堡开矫,合备,背腊侩,207 ,"11,522,216 ","1,200,524,972 ",104.2 
201902,堡林堡开矫,合备,丑荤侩,"1,909 ","2,271,111 ","106,876,232 ",47.1 
201902,堡林堡开矫,合备,魂诀侩,"1,606 ","55,005,138 ","6,616,965,054 ",120.3 
201902,堡林堡开矫,合备,缴 具,"1,777 ","4,484,878 ","336,598,734 ",75.1 
201902,堡林堡开矫,合备,老馆侩,"27,113 ","67,095,883 ","8,917,332,013 ",132.9 
201902,堡林堡开矫,合备,林琶侩,"126,535 ","53,317,305 ","5,655,885,995 ",106.1 
201902,堡林堡开矫,合备,钦拌,"171,261 ","195,536,564 ","23,041,275,105 ",117.8 
201902,堡林堡开矫,辑备,啊肺殿,"8,214 ","1,291,563 ","143,897,281 ",111.4 
201902,堡林堡开矫,辑备,背腊侩,114 ,"1,821,679 ","215,225,056 ",118.1 
201902,堡林堡开矫,辑备,丑荤侩,"1,020 ","749,331 ","36,218,477 ",48.3 
201902,堡林堡开矫,辑备,魂诀侩,699 ,"22,716,978 ","2,910,247,149 ",128.1 
201902,堡林堡开矫,辑备,缴 具,887 ,"2,348,154 ","179,107,178 ",76.3 
201902,堡林堡开矫,辑备,老馆侩,"19,111 ","70,519,787 ","9,347,229,342 ",132.5 
201902,堡林堡开矫,辑备,林琶侩,"75,290 ","38,729,294 ","4,208,644,464 ",108.7 
201902,堡林堡开矫,辑备,钦拌,"105,335 ","138,176,786 ","17,040,568,947 ",123.3 
201903,堡林堡开矫,堡魂备,啊肺殿,"12,044 ","2,252,951 ","252,503,715 ",112.1 
201903,堡林堡开矫,堡魂备,背腊侩,163 ,"4,818,429 ","524,751,385 ",108.9 
201903,堡林堡开矫,堡魂备,丑荤侩,"7,724 ","4,435,591 ","217,265,500 ",49 
201903,堡林堡开矫,堡魂备,魂诀侩,"3,092 ","162,070,368 ","17,622,276,519 ",108.7 
201903,堡林堡开矫,堡魂备,缴 具,"1,450 ","2,843,859 ","187,249,205 ",65.8 
201903,堡林堡开矫,堡魂备,老馆侩,"22,267 ","58,048,643 ","7,331,059,269 ",126.3 
201903,堡林堡开矫,堡魂备,林琶侩,"83,772 ","43,222,980 ","4,239,591,137 ",98.1 
201903,堡林堡开矫,堡魂备,钦拌,"130,512 ","277,692,821 ","30,374,696,730 ",109.4 
201903,堡林堡开矫,巢备,啊肺殿,"8,446 ","1,100,813 ","120,692,391 ",109.6 
201903,堡林堡开矫,巢备,背腊侩,103 ,"2,846,755 ","314,920,633 ",110.6 
201903,堡林堡开矫,巢备,丑荤侩,"3,438 ","1,059,141 ","54,593,255 ",51.5 
201903,堡林堡开矫,巢备,魂诀侩,475 ,"2,751,385 ","362,378,573 ",131.7 
201903,堡林堡开矫,巢备,缴 具,"1,212 ","2,202,886 ","128,628,023 ",58.4 
201903,堡林堡开矫,巢备,老馆侩,"11,174 ","22,796,822 ","2,843,261,277 ",124.7 
201903,堡林堡开矫,巢备,林琶侩,"56,732 ","23,738,731 ","2,425,882,912 ",102.2 
201903,堡林堡开矫,巢备,钦拌,"81,580 ","56,496,533 ","6,250,357,064 ",110.6 
201903,堡林堡开矫,悼备,啊肺殿,"5,322 ","780,457 ","84,586,162 ",108.4 
201903,堡林堡开矫,悼备,背腊侩,59 ,"3,327,499 ","272,055,824 ",81.8 
201903,堡林堡开矫,悼备,丑荤侩,331 ,"94,963 ","4,875,426 ",51.3 
201903,堡林堡开矫,悼备,魂诀侩,436 ,"2,548,210 ","302,179,760 ",118.6 
201903,堡林堡开矫,悼备,缴 具,"1,093 ","1,528,932 ","101,079,604 ",66.1 
201903,堡林堡开矫,悼备,老馆侩,"11,608 ","30,045,928 ","3,714,686,468 ",123.6 
201903,堡林堡开矫,悼备,林琶侩,"42,985 ","11,245,362 ","1,156,337,911 ",102.8 
201903,堡林堡开矫,悼备,钦拌,"61,834 ","49,571,351 ","5,635,801,155 ",113.7 
201903,堡林堡开矫,合备,啊肺殿,"12,115 ","1,627,687 ","186,704,596 ",114.7 
201903,堡林堡开矫,合备,背腊侩,203 ,"11,488,074 ","1,055,619,732 ",91.9 
201903,堡林堡开矫,合备,丑荤侩,"2,598 ","1,665,162 ","82,264,590 ",49.4 
201903,堡林堡开矫,合备,魂诀侩,"1,610 ","58,768,827 ","5,886,562,008 ",100.2 
201903,堡林堡开矫,合备,缴 具,"1,773 ","3,435,542 ","224,586,810 ",65.4 
201903,堡林堡开矫,合备,老馆侩,"27,070 ","55,275,780 ","6,889,857,869 ",124.6 
201903,堡林堡开矫,合备,林琶侩,"126,696 ","46,879,782 ","4,539,793,467 ",96.8 
201903,堡林堡开矫,合备,钦拌,"172,065 ","179,140,854 ","18,865,389,072 ",105.3 
201903,堡林堡开矫,辑备,啊肺殿,"8,217 ","1,166,296 ","132,625,909 ",113.7 
201903,堡林堡开矫,辑备,背腊侩,114 ,"1,819,058 ","210,773,042 ",115.9 
201903,堡林堡开矫,辑备,丑荤侩,"1,550 ","598,948 ","30,075,920 ",50.2 
201903,堡林堡开矫,辑备,魂诀侩,698 ,"19,706,656 ","2,168,999,216 ",110.1 
201903,堡林堡开矫,辑备,缴 具,881 ,"1,951,733 ","141,849,173 ",72.7 
201903,堡林堡开矫,辑备,老馆侩,"19,124 ","60,414,659 ","7,728,090,746 ",127.9 
201903,堡林堡开矫,辑备,林琶侩,"75,347 ","34,049,561 ","3,365,434,893 ",98.8 
201903,堡林堡开矫,辑备,钦拌,"105,931 ","119,706,911 ","13,777,848,899 ",115.1 
201904,堡林堡开矫,堡魂备,啊肺殿,"12,059 ","2,265,377 ","258,547,969 ",114.1 
201904,堡林堡开矫,堡魂备,背腊侩,163 ,"5,309,247 ","501,973,074 ",94.5 
201904,堡林堡开矫,堡魂备,丑荤侩,"5,812 ","3,459,262 ","176,513,464 ",51 
201904,堡林堡开矫,堡魂备,魂诀侩,"3,109 ","171,906,708 ","17,509,529,347 ",101.9 
201904,堡林堡开矫,堡魂备,缴 具,"1,443 ","2,410,613 ","127,027,133 ",52.7 
201904,堡林堡开矫,堡魂备,老馆侩,"22,307 ","57,617,660 ","6,481,696,026 ",112.5 
201904,堡林堡开矫,堡魂备,林琶侩,"83,962 ","45,818,755 ","4,632,828,697 ",101.1 
201904,堡林堡开矫,堡魂备,钦拌,"128,855 ","288,787,622 ","29,688,115,710 ",102.8 
201904,堡林堡开矫,巢备,啊肺殿,"8,452 ","1,024,282 ","117,924,289 ",115.1 
201904,堡林堡开矫,巢备,背腊侩,102 ,"3,017,485 ","293,930,580 ",97.4 
201904,堡林堡开矫,巢备,丑荤侩,"2,330 ","761,522 ","41,855,198 ",55 
201904,堡林堡开矫,巢备,魂诀侩,474 ,"2,925,760 ","348,983,892 ",119.3 
201904,堡林堡开矫,巢备,缴 具,"1,198 ","1,777,857 ","91,635,258 ",51.5 
201904,堡林堡开矫,巢备,老馆侩,"11,163 ","22,824,710 ","2,644,316,115 ",115.9 
201904,堡林堡开矫,巢备,林琶侩,"56,779 ","25,049,175 ","2,651,891,493 ",105.9 
201904,堡林堡开矫,巢备,钦拌,"80,498 ","57,380,791 ","6,190,536,825 ",107.9 
201904,堡林堡开矫,悼备,啊肺殿,"5,329 ","805,379 ","88,997,943 ",110.5 
201904,堡林堡开矫,悼备,背腊侩,59 ,"3,509,243 ","240,983,444 ",68.7 
201904,堡林堡开矫,悼备,丑荤侩,307 ,"90,792 ","4,684,427 ",51.6 
201904,堡林堡开矫,悼备,魂诀侩,434 ,"2,341,794 ","277,100,736 ",118.3 
201904,堡林堡开矫,悼备,缴 具,"1,087 ","1,325,506 ","73,288,061 ",55.3 
201904,堡林堡开矫,悼备,老馆侩,"11,607 ","28,666,538 ","3,273,701,608 ",114.2 
201904,堡林堡开矫,悼备,林琶侩,"42,878 ","11,936,371 ","1,253,764,759 ",105 
201904,堡林堡开矫,悼备,钦拌,"61,701 ","48,675,623 ","5,212,520,978 ",107.1 
201904,堡林堡开矫,合备,啊肺殿,"12,125 ","1,556,910 ","184,930,585 ",118.8 
201904,堡林堡开矫,合备,背腊侩,198 ,"11,153,431 ","975,622,828 ",87.5 
201904,堡林堡开矫,合备,丑荤侩,"1,935 ","1,373,258 ","69,302,875 ",50.5 
201904,堡林堡开矫,合备,魂诀侩,"1,607 ","58,474,899 ","5,737,220,512 ",98.1 
201904,堡林堡开矫,合备,缴 具,"1,763 ","2,880,770 ","161,533,754 ",56.1 
201904,堡林堡开矫,合备,老馆侩,"27,039 ","55,440,786 ","6,272,846,278 ",113.1 
201904,堡林堡开矫,合备,林琶侩,"126,785 ","49,383,936 ","4,947,573,672 ",100.2 
201904,堡林堡开矫,合备,钦拌,"171,452 ","180,263,990 ","18,349,030,504 ",101.8 
201904,堡林堡开矫,辑备,啊肺殿,"8,221 ","1,067,264 ","127,350,668 ",119.3 
201904,堡林堡开矫,辑备,背腊侩,114 ,"2,040,300 ","196,781,547 ",96.4 
201904,堡林堡开矫,辑备,丑荤侩,"1,028 ","523,888 ","26,842,229 ",51.2 
201904,堡林堡开矫,辑备,魂诀侩,701 ,"30,470,522 ","2,986,166,093 ",98 
201904,堡林堡开矫,辑备,缴 具,878 ,"1,778,565 ","107,415,682 ",60.4 
201904,堡林堡开矫,辑备,老馆侩,"19,167 ","59,967,285 ","6,771,811,774 ",112.9 
201904,堡林堡开矫,辑备,林琶侩,"75,423 ","35,950,861 ","3,691,770,086 ",102.7 
201904,堡林堡开矫,辑备,钦拌,"105,532 ","131,798,685 ","13,908,138,079 ",105.5 
201905,堡林堡开矫,堡魂备,啊肺殿,"12,155 ","2,047,179 ","241,040,351 ",117.7 
201905,堡林堡开矫,堡魂备,背腊侩,163 ,"3,748,784 ","373,575,927 ",99.7 
201905,堡林堡开矫,堡魂备,丑荤侩,"5,819 ","2,202,780 ","123,776,462 ",56.2 
201905,堡林堡开矫,堡魂备,魂诀侩,"3,118 ","163,180,136 ","16,839,945,857 ",103.2 
201905,堡林堡开矫,堡魂备,缴 具,"1,437 ","1,153,268 ","60,910,106 ",52.8 
201905,堡林堡开矫,堡魂备,老馆侩,"22,318 ","53,116,822 ","6,157,548,956 ",115.9 
201905,堡林堡开矫,堡魂备,林琶侩,"84,069 ","43,007,642 ","4,175,409,766 ",97.1 
201905,堡林堡开矫,堡魂备,钦拌,"129,079 ","268,456,611 ","27,972,207,425 ",104.2 
201905,堡林堡开矫,巢备,啊肺殿,"8,402 ","958,804 ","113,364,438 ",118.2 
201905,堡林堡开矫,巢备,背腊侩,102 ,"2,173,659 ","224,024,858 ",103.1 
201905,堡林堡开矫,巢备,丑荤侩,"2,324 ","569,800 ","32,264,040 ",56.6 
201905,堡林堡开矫,巢备,魂诀侩,474 ,"2,684,124 ","331,929,236 ",123.7 
201905,堡林堡开矫,巢备,缴 具,"1,182 ","683,056 ","35,268,797 ",51.6 
201905,堡林堡开矫,巢备,老馆侩,"11,154 ","20,988,698 ","2,513,122,697 ",119.7 
201905,堡林堡开矫,巢备,林琶侩,"56,756 ","23,340,550 ","2,356,662,022 ",101 
201905,堡林堡开矫,巢备,钦拌,"80,394 ","51,398,691 ","5,606,636,088 ",109.1 
201905,堡林堡开矫,悼备,啊肺殿,"5,391 ","759,953 ","85,856,686 ",113 
201905,堡林堡开矫,悼备,背腊侩,59 ,"2,835,138 ","195,383,105 ",68.9 
201905,堡林堡开矫,悼备,丑荤侩,309 ,"75,472 ","4,116,146 ",54.5 
201905,堡林堡开矫,悼备,魂诀侩,435 ,"2,245,081 ","266,603,705 ",118.8 
201905,堡林堡开矫,悼备,缴 具,"1,079 ","827,758 ","49,813,200 ",60.2 
201905,堡林堡开矫,悼备,老馆侩,"11,649 ","26,975,014 ","3,165,156,065 ",117.3 
201905,堡林堡开矫,悼备,林琶侩,"42,810 ","11,208,315 ","1,120,873,215 ",100 
201905,堡林堡开矫,悼备,钦拌,"61,732 ","44,926,731 ","4,887,802,122 ",108.8 
201905,堡林堡开矫,合备,啊肺殿,"12,129 ","1,403,184 ","172,715,752 ",123.1 
201905,堡林堡开矫,合备,背腊侩,198 ,"9,843,851 ","865,532,016 ",87.9 
201905,堡林堡开矫,合备,丑荤侩,"1,939 ","1,177,513 ","59,218,768 ",50.3 
201905,堡林堡开矫,合备,魂诀侩,"1,610 ","58,957,925 ","5,735,386,431 ",97.3 
201905,堡林堡开矫,合备,缴 具,"1,740 ","1,592,559 ","97,663,794 ",61.3 
201905,堡林堡开矫,合备,老馆侩,"27,006 ","51,217,451 ","5,974,626,249 ",116.7 
201905,堡林堡开矫,合备,林琶侩,"126,715 ","45,895,314 ","4,369,256,980 ",95.2 
201905,堡林堡开矫,合备,钦拌,"171,337 ","170,087,797 ","17,274,399,990 ",101.6 
201905,堡林堡开矫,辑备,啊肺殿,"8,239 ","984,776 ","121,423,942 ",123.3 
201905,堡林堡开矫,辑备,背腊侩,111 ,"1,426,829 ","143,862,476 ",100.8 
201905,堡林堡开矫,辑备,丑荤侩,"1,036 ","416,511 ","22,519,757 ",54.1 
201905,堡林堡开矫,辑备,魂诀侩,700 ,"24,737,438 ","2,533,296,028 ",102.4 
201905,堡林堡开矫,辑备,缴 具,873 ,"1,396,937 ","89,643,166 ",64.2 
201905,堡林堡开矫,辑备,老馆侩,"19,196 ","55,722,250 ","6,479,178,999 ",116.3 
201905,堡林堡开矫,辑备,林琶侩,"75,431 ","33,547,349 ","3,281,274,780 ",97.8 
201905,堡林堡开矫,辑备,钦拌,"105,586 ","118,232,090 ","12,671,199,148 ",107.2 
201906,堡林堡开矫,堡魂备,啊肺殿,"12,161 ","1,980,460 ","237,488,638 ",119.9 
201906,堡林堡开矫,堡魂备,背腊侩,164 ,"3,918,436 ","456,347,646 ",116.5 
201906,堡林堡开矫,堡魂备,丑荤侩,"5,791 ","2,236,864 ","119,488,823 ",53.4 
201906,堡林堡开矫,堡魂备,魂诀侩,"3,114 ","163,223,793 ","20,063,982,117 ",122.9 
201906,堡林堡开矫,堡魂备,缴 具,"1,437 ","851,174 ","53,683,456 ",63.1 
201906,堡林堡开矫,堡魂备,老馆侩,"22,394 ","57,865,408 ","7,403,475,553 ",127.9 
201906,堡林堡开矫,堡魂备,林琶侩,"84,098 ","43,499,815 ","4,243,760,606 ",97.6 
201906,堡林堡开矫,堡魂备,钦拌,"129,159 ","273,575,950 ","32,578,226,839 ",119.1 
201906,堡林堡开矫,巢备,啊肺殿,"8,429 ","943,261 ","113,967,929 ",120.8 
201906,堡林堡开矫,巢备,背腊侩,102 ,"2,304,562 ","279,195,417 ",121.1 
201906,堡林堡开矫,巢备,丑荤侩,"2,326 ","665,910 ","34,684,135 ",52.1 
201906,堡林堡开矫,巢备,魂诀侩,472 ,"2,764,191 ","367,531,749 ",133 
201906,堡林堡开矫,巢备,缴 具,"1,176 ","400,021 ","21,693,227 ",54.2 
