拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2018斥 01 岿 ~ 2018斥 06岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201802,堡林堡开矫,堡魂备,林琶侩,"81,349 ","49,271,579 ","5,339,605,549 ",108.4 
201802,堡林堡开矫,堡魂备,钦拌,"124,887 ","309,939,821 ","37,708,336,709 ",121.7 
201802,堡林堡开矫,巢备,啊肺殿,"8,286 ","1,107,469 ","121,348,427 ",109.6 
201802,堡林堡开矫,巢备,背腊侩,106 ,"3,630,948 ","399,514,473 ",110 
201802,堡林堡开矫,巢备,丑荤侩,"2,280 ","1,233,226 ","61,129,056 ",49.6 
201802,堡林堡开矫,巢备,魂诀侩,473 ,"3,410,133 ","467,705,173 ",137.2 
201802,堡林堡开矫,巢备,缴 具,"1,287 ","3,481,225 ","251,899,551 ",72.4 
201802,堡林堡开矫,巢备,老馆侩,"10,929 ","30,853,462 ","4,054,392,928 ",131.4 
201802,堡林堡开矫,巢备,林琶侩,"56,665 ","27,598,767 ","3,173,989,903 ",115 
201802,堡林堡开矫,巢备,钦拌,"80,026 ","71,315,230 ","8,529,979,511 ",119.6 
201802,堡林堡开矫,悼备,啊肺殿,"5,293 ","795,367 ","84,540,674 ",106.3 
201802,堡林堡开矫,悼备,背腊侩,57 ,"3,986,127 ","415,429,852 ",104.2 
201802,堡林堡开矫,悼备,丑荤侩,284 ,"111,899 ","5,565,642 ",49.7 
201802,堡林堡开矫,悼备,魂诀侩,439 ,"2,845,500 ","362,082,025 ",127.2 
201802,堡林堡开矫,悼备,缴 具,"1,218 ","2,461,773 ","184,875,585 ",75.1 
201802,堡林堡开矫,悼备,老馆侩,"11,720 ","37,492,338 ","4,921,476,117 ",131.3 
201802,堡林堡开矫,悼备,林琶侩,"44,088 ","12,783,761 ","1,473,368,513 ",115.3 
201802,堡林堡开矫,悼备,钦拌,"63,099 ","60,476,765 ","7,447,338,408 ",123.1 
201802,堡林堡开矫,合备,啊肺殿,"11,957 ","1,610,640 ","184,788,141 ",114.7 
201802,堡林堡开矫,合备,背腊侩,208 ,"13,241,973 ","1,351,474,696 ",102.1 
201802,堡林堡开矫,合备,丑荤侩,"1,841 ","2,611,186 ","120,512,054 ",46.2 
201802,堡林堡开矫,合备,魂诀侩,"1,583 ","58,416,674 ","6,966,499,188 ",119.3 
201802,堡林堡开矫,合备,缴 具,"1,930 ","5,353,435 ","405,175,196 ",75.7 
201802,堡林堡开矫,合备,老馆侩,"26,944 ","73,171,852 ","9,499,912,251 ",129.8 
201802,堡林堡开矫,合备,林琶侩,"127,089 ","54,657,967 ","5,983,240,039 ",109.5 
201802,堡林堡开矫,合备,钦拌,"171,552 ","209,063,727 ","24,511,601,565 ",117.2 
201802,堡林堡开矫,辑备,啊肺殿,"8,018 ","1,248,151 ","141,166,275 ",113.1 
201802,堡林堡开矫,辑备,背腊侩,112 ,"2,456,836 ","272,799,448 ",111 
201802,堡林堡开矫,辑备,丑荤侩,990 ,"698,747 ","34,447,819 ",49.3 
201802,堡林堡开矫,辑备,魂诀侩,695 ,"23,633,550 ","2,991,703,031 ",126.6 
201802,堡林堡开矫,辑备,缴 具,973 ,"2,828,427 ","216,307,864 ",76.5 
201802,堡林堡开矫,辑备,老馆侩,"18,836 ","77,512,808 ","10,181,292,844 ",131.3 
201802,堡林堡开矫,辑备,林琶侩,"75,344 ","39,332,307 ","4,357,120,626 ",110.8 
201802,堡林堡开矫,辑备,钦拌,"104,968 ","147,710,826 ","18,194,837,907 ",123.2 
201803,堡林堡开矫,堡魂备,啊肺殿,"11,618 ","2,212,936 ","252,518,121 ",114.1 
201803,堡林堡开矫,堡魂备,背腊侩,168 ,"5,028,630 ","561,480,128 ",111.7 
201803,堡林堡开矫,堡魂备,丑荤侩,"7,486 ","4,452,512 ","215,244,818 ",48.3 
201803,堡林堡开矫,堡魂备,魂诀侩,"3,016 ","166,241,926 ","17,893,404,164 ",107.6 
201803,堡林堡开矫,堡魂备,缴 具,"1,529 ","3,331,566 ","224,572,905 ",67.4 
201803,堡林堡开矫,堡魂备,老馆侩,"21,650 ","59,422,888 ","7,384,301,679 ",124.3 
201803,堡林堡开矫,堡魂备,林琶侩,"81,485 ","42,711,658 ","4,224,528,739 ",98.9 
201803,堡林堡开矫,堡魂备,钦拌,"126,952 ","283,402,116 ","30,756,050,554 ",108.5 
201803,堡林堡开矫,巢备,啊肺殿,"8,265 ","996,421 ","111,130,267 ",111.5 
201803,堡林堡开矫,巢备,背腊侩,105 ,"2,886,626 ","326,557,337 ",113.1 
201803,堡林堡开矫,巢备,丑荤侩,"3,438 ","878,244 ","46,724,123 ",53.2 
201803,堡林堡开矫,巢备,魂诀侩,470 ,"2,969,150 ","380,871,993 ",128.3 
201803,堡林堡开矫,巢备,缴 具,"1,281 ","2,461,009 ","144,413,716 ",58.7 
201803,堡林堡开矫,巢备,老馆侩,"10,915 ","23,491,917 ","2,893,169,597 ",123.2 
201803,堡林堡开矫,巢备,林琶侩,"56,641 ","23,410,952 ","2,397,454,457 ",102.4 
201803,堡林堡开矫,巢备,钦拌,"81,115 ","57,094,319 ","6,300,321,490 ",110.3 
201803,堡林堡开矫,悼备,啊肺殿,"5,301 ","744,557 ","80,053,316 ",107.5 
201803,堡林堡开矫,悼备,背腊侩,57 ,"3,313,703 ","334,544,164 ",101 
201803,堡林堡开矫,悼备,丑荤侩,307 ,"91,912 ","4,641,951 ",50.5 
201803,堡林堡开矫,悼备,魂诀侩,439 ,"2,406,107 ","285,157,376 ",118.5 
201803,堡林堡开矫,悼备,缴 具,"1,210 ","1,837,473 ","121,709,198 ",66.2 
201803,堡林堡开矫,悼备,老馆侩,"11,700 ","30,025,222 ","3,720,755,832 ",123.9 
201803,堡林堡开矫,悼备,林琶侩,"44,089 ","11,012,887 ","1,132,991,487 ",102.9 
201803,堡林堡开矫,悼备,钦拌,"63,103 ","49,431,861 ","5,679,853,324 ",114.9 
201803,堡林堡开矫,合备,啊肺殿,"11,948 ","1,412,254 ","166,443,503 ",117.9 
201803,堡林堡开矫,合备,背腊侩,208 ,"11,474,072 ","1,067,788,127 ",93.1 
201803,堡林堡开矫,合备,丑荤侩,"2,508 ","1,622,933 ","80,117,791 ",49.4 
201803,堡林堡开矫,合备,魂诀侩,"1,583 ","59,775,070 ","5,906,483,051 ",98.8 
201803,堡林堡开矫,合备,缴 具,"1,923 ","3,919,231 ","256,432,875 ",65.4 
201803,堡林堡开矫,合备,老馆侩,"26,980 ","56,956,788 ","7,081,166,790 ",124.3 
201803,堡林堡开矫,合备,林琶侩,"127,094 ","47,004,304 ","4,607,842,514 ",98 
201803,堡林堡开矫,合备,钦拌,"172,244 ","182,164,652 ","19,166,274,651 ",105.2 
201803,堡林堡开矫,辑备,啊肺殿,"8,028 ","1,123,753 ","129,850,414 ",115.6 
201803,堡林堡开矫,辑备,背腊侩,113 ,"1,919,247 ","232,782,428 ",121.3 
201803,堡林堡开矫,辑备,丑荤侩,"1,509 ","602,319 ","30,395,067 ",50.5 
201803,堡林堡开矫,辑备,魂诀侩,697 ,"24,654,069 ","2,559,191,414 ",103.8 
201803,堡林堡开矫,辑备,缴 具,968 ,"2,335,766 ","169,432,047 ",72.5 
201803,堡林堡开矫,辑备,老馆侩,"18,838 ","61,664,491 ","7,775,313,672 ",126.1 
201803,堡林堡开矫,辑备,林琶侩,"75,393 ","34,267,202 ","3,445,048,854 ",100.5 
201803,堡林堡开矫,辑备,钦拌,"105,546 ","126,566,847 ","14,342,013,896 ",113.3 
201804,堡林堡开矫,堡魂备,啊肺殿,"11,633 ","2,223,167 ","257,461,511 ",115.8 
201804,堡林堡开矫,堡魂备,背腊侩,167 ,"4,682,165 ","459,883,713 ",98.2 
201804,堡林堡开矫,堡魂备,丑荤侩,"5,568 ","3,061,473 ","158,240,041 ",51.7 
201804,堡林堡开矫,堡魂备,魂诀侩,"3,020 ","167,847,484 ","17,239,475,813 ",102.7 
201804,堡林堡开矫,堡魂备,缴 具,"1,524 ","2,370,931 ","126,597,553 ",53.4 
201804,堡林堡开矫,堡魂备,老馆侩,"21,678 ","57,129,086 ","6,388,731,593 ",111.8 
201804,堡林堡开矫,堡魂备,林琶侩,"81,688 ","44,243,142 ","4,435,795,100 ",100.3 
201804,堡林堡开矫,堡魂备,钦拌,"125,278 ","281,557,448 ","29,066,185,324 ",103.2 
201804,堡林堡开矫,巢备,啊肺殿,"8,285 ","988,042 ","112,781,205 ",114.1 
201804,堡林堡开矫,巢备,背腊侩,105 ,"2,650,038 ","269,959,009 ",101.9 
201804,堡林堡开矫,巢备,丑荤侩,"2,304 ","630,590 ","35,780,647 ",56.7 
201804,堡林堡开矫,巢备,魂诀侩,469 ,"3,108,038 ","368,510,915 ",118.6 
201804,堡林堡开矫,巢备,缴 具,"1,276 ","1,457,569 ","74,423,740 ",51.1 
201804,堡林堡开矫,巢备,老馆侩,"10,921 ","22,598,929 ","2,629,561,951 ",116.4 
201804,堡林堡开矫,巢备,林琶侩,"56,654 ","24,254,975 ","2,561,425,032 ",105.6 
201804,堡林堡开矫,巢备,钦拌,"80,014 ","55,688,181 ","6,052,442,499 ",108.7 
201804,堡林堡开矫,悼备,啊肺殿,"5,318 ","836,659 ","90,640,309 ",108.3 
201804,堡林堡开矫,悼备,背腊侩,57 ,"3,200,049 ","281,059,113 ",87.8 
201804,堡林堡开矫,悼备,丑荤侩,282 ,"82,281 ","4,262,407 ",51.8 
201804,堡林堡开矫,悼备,魂诀侩,437 ,"2,324,816 ","265,016,576 ",114 
201804,堡林堡开矫,悼备,缴 具,"1,206 ","1,289,749 ","72,949,451 ",56.6 
201804,堡林堡开矫,悼备,老馆侩,"11,691 ","27,929,138 ","11,410,572,329 ",408.6 
201804,堡林堡开矫,悼备,林琶侩,"44,017 ","11,236,282 ","1,163,294,413 ",103.5 
201804,堡林堡开矫,悼备,钦拌,"63,008 ","46,898,974 ","13,287,794,598 ",283.3 
201804,堡林堡开矫,合备,啊肺殿,"11,957 ","1,366,753 ","167,155,227 ",122.3 
201804,堡林堡开矫,合备,背腊侩,209 ,"10,091,408 ","904,831,824 ",89.7 
201804,堡林堡开矫,合备,丑荤侩,"1,857 ","1,186,284 ","61,212,005 ",51.6 
201804,堡林堡开矫,合备,魂诀侩,"1,593 ","59,904,216 ","5,766,691,805 ",96.3 
201804,堡林堡开矫,合备,缴 具,"1,909 ","2,690,088 ","154,133,060 ",57.3 
201804,堡林堡开矫,合备,老馆侩,"26,955 ","54,805,092 ","6,221,697,168 ",113.5 
201804,堡林堡开矫,合备,林琶侩,"127,083 ","48,275,527 ","4,826,496,539 ",100 
201804,堡林堡开矫,合备,钦拌,"171,563 ","178,319,368 ","18,102,217,628 ",101.5 
201804,堡林堡开矫,辑备,啊肺殿,"8,060 ","1,070,011 ","128,636,888 ",120.2 
201804,堡林堡开矫,辑备,背腊侩,112 ,"1,791,323 ","184,507,248 ",103 
201804,堡林堡开矫,辑备,丑荤侩,998 ,"445,983 ","23,369,574 ",52.4 
201804,堡林堡开矫,辑备,魂诀侩,701 ,"23,656,059 ","2,436,058,717 ",103 
201804,堡林堡开矫,辑备,缴 具,963 ,"1,808,437 ","111,369,832 ",61.6 
201804,堡林堡开矫,辑备,老馆侩,"18,821 ","59,064,505 ","6,713,000,402 ",113.7 
201804,堡林堡开矫,辑备,林琶侩,"75,489 ","35,192,647 ","3,593,784,974 ",102.1 
201804,堡林堡开矫,辑备,钦拌,"105,144 ","123,028,965 ","13,190,727,635 ",107.2 
201805,堡林堡开矫,堡魂备,啊肺殿,"11,636 ","1,992,464 ","239,513,616 ",120.2 
201805,堡林堡开矫,堡魂备,背腊侩,167 ,"3,512,841 ","343,469,701 ",97.8 
201805,堡林堡开矫,堡魂备,丑荤侩,"5,581 ","2,157,888 ","119,997,043 ",55.6 
201805,堡林堡开矫,堡魂备,魂诀侩,"3,033 ","162,063,077 ","16,745,100,152 ",103.3 
201805,堡林堡开矫,堡魂备,缴 具,"1,519 ","1,156,820 ","69,154,920 ",59.8 
201805,堡林堡开矫,堡魂备,老馆侩,"21,697 ","53,041,568 ","6,101,297,370 ",115 
201805,堡林堡开矫,堡魂备,林琶侩,"81,776 ","41,444,843 ","3,999,031,525 ",96.5 
201805,堡林堡开矫,堡魂备,钦拌,"125,409 ","265,369,501 ","27,617,564,327 ",104.1 
201805,堡林堡开矫,巢备,啊肺殿,"8,275 ","911,578 ","108,969,029 ",119.5 
201805,堡林堡开矫,巢备,背腊侩,105 ,"2,115,114 ","212,083,594 ",100.3 
201805,堡林堡开矫,巢备,丑荤侩,"2,306 ","507,839 ","30,076,140 ",59.2 
201805,堡林堡开矫,巢备,魂诀侩,469 ,"2,965,684 ","358,333,276 ",120.8 
201805,堡林堡开矫,巢备,缴 具,"1,262 ","736,707 ","38,158,126 ",51.8 
201805,堡林堡开矫,巢备,老馆侩,"10,940 ","21,238,790 ","2,530,730,634 ",119.2 
201805,堡林堡开矫,巢备,林琶侩,"56,667 ","22,722,284 ","2,290,547,520 ",100.8 
201805,堡林堡开矫,巢备,钦拌,"80,024 ","51,197,996 ","5,568,898,319 ",108.8 
201805,堡林堡开矫,悼备,啊肺殿,"5,310 ","732,392 ","82,724,202 ",113 
201805,堡林堡开矫,悼备,背腊侩,57 ,"2,563,051 ","231,769,086 ",90.4 
201805,堡林堡开矫,悼备,丑荤侩,286 ,"71,951 ","3,883,820 ",54 
201805,堡林堡开矫,悼备,魂诀侩,436 ,"2,217,184 ","266,661,645 ",120.3 
201805,堡林堡开矫,悼备,缴 具,"1,197 ","842,887 ","51,040,071 ",60.6 
201805,堡林堡开矫,悼备,老馆侩,"11,675 ","26,990,130 ","-4,997,277,873 ",-185.2 
201805,堡林堡开矫,悼备,林琶侩,"43,897 ","10,513,158 ","1,053,388,814 ",100.2 
201805,堡林堡开矫,悼备,钦拌,"62,858 ","43,930,753 ","-3,307,810,235 ",-75.3 
201805,堡林堡开矫,合备,啊肺殿,"11,987 ","1,275,360 ","161,242,898 ",126.4 
201805,堡林堡开矫,合备,背腊侩,209 ,"9,608,300 ","837,384,641 ",87.2 
201805,堡林堡开矫,合备,丑荤侩,"1,860 ","940,164 ","50,281,313 ",53.5 
201805,堡林堡开矫,合备,魂诀侩,"1,592 ","61,323,309 ","5,801,909,688 ",94.6 
201805,堡林堡开矫,合备,缴 具,"1,892 ","1,627,824 ","99,466,295 ",61.1 
201805,堡林堡开矫,合备,老馆侩,"26,960 ","51,666,701 ","5,998,400,914 ",116.1 
201805,堡林堡开矫,合备,林琶侩,"126,969 ","45,392,110 ","4,338,793,456 ",95.6 
201805,堡林堡开矫,合备,钦拌,"171,469 ","171,833,768 ","17,287,479,205 ",100.6 
201805,堡林堡开矫,辑备,啊肺殿,"8,042 ","950,496 ","119,051,684 ",125.3 
201805,堡林堡开矫,辑备,背腊侩,112 ,"1,312,714 ","128,110,713 ",97.6 
201805,堡林堡开矫,辑备,丑荤侩,"1,001 ","360,041 ","20,038,440 ",55.7 
201805,堡林堡开矫,辑备,魂诀侩,704 ,"24,053,442 ","2,461,011,751 ",102.3 
201805,堡林堡开矫,辑备,缴 具,959 ,"1,378,510 ","91,394,136 ",66.3 
201805,堡林堡开矫,辑备,老馆侩,"18,856 ","55,538,664 ","6,447,498,781 ",116.1 
201805,堡林堡开矫,辑备,林琶侩,"75,558 ","33,018,824 ","3,236,898,756 ",98 
201805,堡林堡开矫,辑备,钦拌,"105,232 ","116,612,691 ","12,504,004,261 ",107.2 
201806,堡林堡开矫,堡魂备,啊肺殿,"11,670 ","1,927,713 ","235,565,471 ",122.2 
201806,堡林堡开矫,堡魂备,背腊侩,167 ,"4,022,997 ","473,735,210 ",117.8 
201806,堡林堡开矫,堡魂备,丑荤侩,"5,552 ","2,354,167 ","120,472,464 ",51.2 
201806,堡林堡开矫,堡魂备,魂诀侩,"3,040 ","165,464,810 ","20,238,311,212 ",122.3 
201806,堡林堡开矫,堡魂备,缴 具,"1,515 ","779,002 ","49,439,799 ",63.5 
201806,堡林堡开矫,堡魂备,老馆侩,"21,707 ","58,446,625 ","7,383,269,893 ",126.3 
201806,堡林堡开矫,堡魂备,林琶侩,"81,912 ","42,646,809 ","4,171,994,944 ",97.8 
201806,堡林堡开矫,堡魂备,钦拌,"125,563 ","275,642,123 ","32,672,788,993 ",118.5 
201806,堡林堡开矫,巢备,啊肺殿,"8,311 ","884,837 ","108,234,687 ",122.3 
201806,堡林堡开矫,巢备,背腊侩,105 ,"2,430,342 ","294,837,305 ",121.3 
201806,堡林堡开矫,巢备,丑荤侩,"2,313 ","649,448 ","33,455,865 ",51.5 
201806,堡林堡开矫,巢备,魂诀侩,470 ,"3,111,781 ","408,632,309 ",131.3 
201806,堡林堡开矫,巢备,缴 具,"1,255 ","416,894 ","22,159,926 ",53.2 
